0.97,560,14,0,24,0,86
0.7,1816,30,0,31,0,135
0.03,580,18,0,9,3,133
0.09,815,12,110,5,0,66
0.01,68,2,3,2,0,43
0.01,85,2,0,3,0,3
0.83,1070,22,0,30,0,135
0.24,933,4,0,26,0,142
0.95,1413,38,0,34,0,131
0.01,312,9,0,13,0,29
0.23,1737,22,118,8,0,130
0.76,2423,35,0,33,0,128
0.86,2484,25,209,7,0,147
0.73,1215,29,0,25,0,129
0.04,207,3,22,2,0,39
0.05,319,1,0,11,0,1
0.76,1386,13,0,29,0,117
0.01,306,1,0,11,0,1
0.03,273,2,0,11,0,8
0.04,296,7,0,11,0,141
0.04,378,10,0,4,0,42
0.06,136,4,8,3,0,28
0.02,115,2,24,2,0,19
0.12,368,2,0,6,0,86
0.75,1134,27,0,33,0,106
0.35,872,9,65,4,0,80
0.04,349,6,77,2,0,58
0.06,431,8,0,13,0,28
0.1,437,8,39,2,0,92
0.49,421,5,0,6,0,112
0.04,745,37,0,27,0,142
0.09,505,5,0,14,0,7
0.04,282,9,0,14,0,15
0.05,275,15,0,7,1,95
0.03,35,1,0,2,0,1
0.02,278,4,13,2,0,39
0.91,1483,27,0,33,0,145
0.92,1164,16,0,30,0,113
0.84,1807,8,0,32,0,120
0.68,1764,14,0,29,0,50
0.02,216,4,15,3,0,45
0.89,1508,21,0,34,0,81
0.02,163,6,22,5,0,139
0.02,218,2,0,6,0,3
0.01,179,1,0,6,0,1
0.06,159,2,0,5,0,16
0.89,946,11,77,6,0,131
0.89,661,4,11,6,0,79
0.15,649,2,1,3,0,15
0.62,1866,36,0,33,0,130
0.09,554,3,0,14,0,4
0.05,350,5,55,3,0,91
0.01,260,8,0,7,0,51
0.95,1424,24,0,32,0,51
0.03,80,5,0,5,0,39
0.83,1628,13,0,32,0,114
0.6,2030,28,0,32,0,143
0.11,552,13,0,29,0,95
0.21,629,17,55,3,0,62
0.04,334,6,0,9,0,14
0.91,1154,21,0,30,0,114
0.64,1154,15,0,19,0,97
0.19,427,9,43,3,0,62
0.17,1046,7,142,4,0,12
0.3,358,5,0,8,0,56
0.02,342,14,0,10,0,53
0.02,165,5,0,6,0,67
0.01,741,21,0,5,0,36
0.02,219,4,14,2,0,39
0.05,332,11,0,15,0,64
0.1,100,2,0,5,0,22
0.03,291,4,0,8,0,20
0.13,412,3,49,3,0,63
0.01,38,1,0,2,0,1
0.01,85,1,0,3,0,1
0.03,350,13,0,19,0,41
0.62,1996,32,0,32,0,106
0.1,436,4,22,3,0,59
0.06,444,9,0,5,0,29
0.04,337,4,0,10,0,38
0.16,448,2,0,14,0,135
0.65,1078,39,0,32,0,73
0.11,1371,30,0,27,0,138
0.78,5187,81,0,34,0,140
0.05,187,1,0,7,0,1
0.2,105,3,0,5,0,31
0.42,1258,37,2,8,0,89
0.02,160,3,9,2,0,62
0.38,858,7,88,3,0,55
0.03,227,9,19,2,0,46
0.05,355,7,0,12,1,91
0.03,367,2,30,4,0,43
0.88,1631,29,0,34,0,125
0.21,932,11,199,5,0,94
0.02,62,1,0,3,0,2
0.26,1167,24,0,9,0,99
0.03,378,4,0,10,0,67
0.02,55,1,0,3,0,2
0.03,1119,23,0,29,3,131
0.19,508,9,58,3,0,49
0.01,226,3,0,6,0,3
0.78,2151,40,0,27,0,149
0.01,40,1,0,2,0,1
0.13,329,2,0,4,0,113
0.02,389,13,0,4,0,143
0.05,267,3,10,4,0,65
0.05,245,2,0,7,0,6
0.64,875,19,0,32,0,113
0.99,377,13,0,7,0,114
0.03,536,7,0,5,0,97
0.8,1987,13,106,9,0,126
0.02,435,11,68,2,0,141
0.47,416,12,0,7,0,83
0.81,1935,26,0,26,0,96
0.05,133,2,2,2,0,9
0.03,28,1,0,3,0,1
0.07,273,11,0,5,0,22
0.7,1406,33,0,27,0,120
0.04,393,9,0,10,0,133
0.88,1569,16,0,32,0,70
0.13,721,8,0,19,0,111
0.05,294,7,0,11,0,24
0.02,452,6,37,4,0,76
0.01,134,4,0,5,0,53
0.15,890,22,113,5,0,89
0.93,1716,16,0,34,0,33
0.12,403,6,43,3,0,40
0.04,566,14,0,15,0,140
0.22,1509,25,0,10,0,130
0.02,266,2,56,2,0,36
0.33,720,14,89,3,0,76
0.1,390,5,31,3,0,11
0.04,219,5,0,9,0,5
0.05,401,16,0,9,1,103
0.87,2491,31,0,24,0,148
0.87,1890,19,124,9,0,141
0.29,586,5,0,10,0,18
0.43,428,8,0,12,0,87
0.01,43,2,0,2,0,3
0.02,194,3,23,2,0,34
0.32,1311,20,107,8,0,96
0.03,85,1,0,5,0,1
0.02,421,8,87,2,0,93
0.02,53,2,0,2,0,2
0.01,273,9,0,8,0,97
0.23,454,10,0,10,0,132
0.31,1215,8,0,30,0,129
0.7,1118,16,0,25,0,110
0.85,7903,88,0,27,0,148
0.02,273,6,0,10,0,13
0.04,162,3,0,6,0,3
0.85,1865,33,0,34,0,121
0.65,1508,24,0,32,0,100
0.02,177,2,7,2,0,30
0.5,442,9,0,13,0,56
0.09,544,8,0,16,0,32
0.98,1889,35,0,33,0,126
0.04,583,18,0,4,0,147
0.03,269,12,0,10,0,46
0.8,2063,39,0,31,0,131
0.1,141,7,0,4,0,27
0.65,1429,12,65,7,0,78
0.88,985,13,0,31,0,90
0.63,1159,15,0,29,1,114
0.09,236,4,26,2,0,36
0.03,56,1,0,2,0,2
0.47,283,4,0,7,0,84
0.16,355,5,27,3,0,49
0.9,524,18,0,11,0,118
0.1,917,18,0,24,0,30
0.89,1178,18,43,7,0,126
0.29,1388,29,0,12,0,48
0.78,1426,23,0,33,1,113
0.38,1971,27,102,9,0,133
0.79,1919,34,235,8,0,133
0.72,1504,7,0,26,0,138
0.86,1850,46,0,33,0,119
0.38,332,5,0,7,0,64
0.01,47,2,0,3,0,15
0.26,1791,15,420,5,0,47
0.1,377,3,0,7,0,50
0.94,608,44,0,16,0,129
0.53,485,4,1,3,0,4
0.68,1826,23,0,27,0,147
0.02,146,4,0,3,0,5
0.09,1112,14,148,4,0,95
0.05,317,15,82,6,0,105
0.04,290,5,0,9,0,137
0.11,1205,17,0,8,0,138
0.06,587,13,0,16,0,106
0.83,2480,29,0,34,0,127
0.16,948,22,0,24,1,67
0.21,432,3,0,8,0,55
0.04,521,13,0,8,0,108
0.04,457,21,10,3,0,126
0.05,243,6,0,9,0,24
0.03,261,6,0,4,0,9
0.05,63,3,0,6,0,138
0.01,123,5,0,6,0,10
0.31,1334,9,172,6,0,83
0.01,208,7,0,7,0,8
0.03,299,5,1,3,0,127
0.08,158,1,0,5,0,1
0.1,598,7,52,2,0,52
0.05,53,1,0,2,0,1
0.71,1802,27,172,7,0,117
0.02,261,13,0,11,0,131
0.08,921,17,0,17,1,53
0.1,517,6,0,5,0,10
0.1,92,1,0,3,0,1
0.74,1234,19,0,29,0,101
0.18,674,10,0,7,0,75
0.06,191,2,0,3,0,3
0.29,1053,9,170,7,0,96
0.32,1188,12,0,33,0,104
0.31,1130,13,145,3,0,52
0.05,223,9,0,7,0,138
0.12,219,1,0,6,0,1
0.04,746,14,0,21,0,136
0.02,114,2,0,4,0,37
0.21,1064,11,138,5,0,140
0.73,1374,27,0,33,2,123
0.02,221,7,0,7,0,39
0.04,244,8,0,6,0,16
0.08,414,14,0,20,0,42
0.89,1025,17,0,7,0,82
0.73,1603,25,0,26,0,145
0.07,751,6,0,9,0,117
0.63,1899,23,0,34,0,112
0.2,2369,60,0,12,0,127
0.04,240,8,0,8,0,42
0.04,369,3,0,5,0,25
0.11,663,5,38,3,0,114
0.53,1126,21,43,5,0,98
0.12,660,9,10,7,0,84
0.93,225,3,0,7,0,86
0.01,95,1,1,2,0,2
0.19,440,4,0,7,0,56
0.07,436,3,30,2,0,40
0.05,218,4,0,7,0,14
0.04,195,4,20,2,0,36
0.84,1277,25,0,31,0,122
0.04,126,1,0,3,0,1
0.79,1601,16,0,32,0,64
0.03,292,2,0,14,0,20
0.1,418,6,25,3,0,41
0.04,220,2,11,2,0,33
0.01,24,1,0,3,0,1
0.08,160,1,0,6,1,1
0.02,76,1,0,2,0,1
0.14,397,5,35,2,0,31
0.71,1502,21,145,7,0,118
0.53,1142,11,62,4,0,59
0.02,382,4,35,3,0,39
0.03,111,1,0,4,0,1
0.76,1272,22,0,24,0,123
0.25,775,10,99,3,0,101
0.16,1400,49,0,6,0,142
0.08,144,6,0,5,0,74
0.05,460,14,0,10,0,117
0.03,171,3,18,2,0,34
0.22,1100,2,0,32,0,54
0.03,315,5,0,7,0,114
0.91,809,17,0,28,0,105
0.33,1873,7,290,4,0,39
0.03,319,2,0,6,0,2
0.03,169,6,16,2,0,32
0.16,445,6,52,3,0,49
0.27,1267,7,2,6,0,35
0.76,1404,15,0,32,0,56
0.31,1478,11,258,5,0,56
0.02,278,4,34,3,0,36
0.65,1196,16,0,30,0,121
0.08,165,1,4,2,0,1
0.19,511,4,2,4,0,5
0.97,323,5,0,8,0,100
0.97,405,7,0,7,0,100
0.05,434,6,49,4,0,75
0.04,339,9,0,7,0,24
0.02,253,7,0,6,0,43
0.06,581,8,37,3,0,40
0.02,818,7,124,7,0,70
0.03,696,15,0,7,0,142
0.02,86,2,8,2,0,21
0.64,813,19,12,6,0,63
0.04,525,9,0,10,0,34
0.05,377,7,34,2,1,37
0.09,52,1,0,3,0,1
0.62,1779,24,0,32,0,93
0.04,373,16,0,4,0,105
0.12,545,5,7,4,0,29
0.42,2635,15,407,6,0,85
0.16,818,8,168,6,0,68
0.1,269,1,0,15,0,2
0.07,987,4,148,2,0,33
0.99,305,5,0,7,0,99
0.09,69,1,0,2,0,1
0.67,931,13,0,26,0,118
0.02,107,5,1,2,0,61
0.99,303,5,0,7,0,99
0.02,326,5,59,2,0,97
1,320,5,0,7,0,99
0.03,377,9,37,2,0,84
0.37,368,3,0,7,0,61
0.27,338,7,5,5,0,84
0.08,316,2,3,3,0,5
0.03,210,6,0,5,0,31
0.66,1164,24,0,31,0,132
0.01,839,8,134,4,0,48
0.16,651,6,59,3,0,9
0.02,398,5,57,2,0,43
0.03,349,8,0,9,0,68
0.68,3180,21,0,26,0,139
0.01,168,3,0,4,0,6
0.36,966,8,0,18,0,94
0.02,86,1,11,2,0,1
0.17,710,8,0,23,0,113
0.19,1162,18,552,3,0,96
0.85,1103,39,0,20,1,123
0.92,1419,28,0,33,0,103
0.28,1459,16,123,7,0,71
0.06,437,7,24,4,0,33
0.92,1689,29,0,31,1,107
0.12,1999,8,164,3,0,64
0.02,90,5,17,2,0,83
0.13,878,4,0,31,0,46
0.03,401,6,0,4,0,28
0.03,32,1,0,2,0,1
0.16,581,8,112,3,0,132
0.06,309,5,27,2,0,56
0.09,564,7,17,5,0,79
0.67,308,6,0,7,0,96
0.82,614,13,0,13,0,117
0.48,281,2,0,6,0,72
0.32,732,4,0,16,0,55
0.05,407,4,0,12,0,9
0.04,68,1,0,3,0,1
0.03,226,3,20,2,0,29
0.06,857,16,32,4,0,48
0.03,157,4,0,10,0,87
0.83,1510,24,0,32,0,122
0.56,339,3,4,3,0,9
0.24,1022,10,181,3,0,50
0.05,258,3,0,7,0,11
0.07,548,4,78,3,0,32
0.02,390,11,79,5,0,54
0.1,570,18,0,5,0,84
0.91,2115,29,0,30,2,129
0.04,192,4,0,7,0,19
1,628,14,0,14,0,114
0.15,1087,5,249,5,0,54
0.03,656,16,0,12,0,109
0.38,519,7,0,11,0,40
0.03,302,7,19,2,0,38
0.06,468,3,0,4,0,57
0.1,142,3,0,7,0,31
0.03,139,1,0,6,0,1
0.05,48,1,0,2,0,1
0.04,143,1,0,4,0,1
0.05,441,9,0,5,0,21
0.01,80,3,0,3,0,12
0.03,331,7,0,10,0,91
0.12,423,11,16,4,0,97
0.05,308,4,0,11,1,41
0.94,2235,31,0,34,0,73
0.06,320,3,0,4,0,9
0.05,261,6,26,2,0,56
0.01,265,8,0,6,0,102
0.18,779,9,0,7,0,12
0.93,1373,23,0,32,0,93
0.89,1195,15,0,32,0,113
0.11,825,7,106,3,0,87
0.04,936,4,0,30,0,47
0.01,250,5,0,5,0,25
0.06,550,4,67,2,0,30
0.29,964,8,0,7,0,52
0.05,224,6,0,6,0,25
0.02,89,1,0,5,0,2
0.05,480,17,45,4,0,111
0.39,2226,41,0,32,0,105
0.12,433,3,45,3,0,7
0.75,1996,13,270,6,0,94
0.03,122,3,0,8,0,94
0.35,1230,13,318,4,0,104
0.07,940,9,118,6,0,74
0.02,128,2,0,6,0,2
0.02,337,6,26,3,0,43
0.3,681,10,68,3,0,115
0.07,270,1,0,4,0,1
0.91,1713,48,0,32,0,115
0.16,381,8,34,2,0,45
0.06,230,3,15,2,0,45
0.11,1214,10,0,32,0,13
0.23,713,5,0,21,0,100
0.43,1304,9,0,22,0,99
0.01,56,3,0,1,0,3
0.76,1098,12,0,32,0,48
0.14,267,5,0,2,0,54
0.05,164,1,0,5,0,2
0.03,293,2,0,9,0,3
0.24,302,4,0,5,0,95
0.06,559,17,0,15,0,44
0.08,187,1,32,2,0,1
0.79,2182,35,460,10,0,119
0.02,401,12,22,3,0,98
0.03,523,15,17,5,0,67
0.93,511,6,0,23,0,40
0.5,794,6,85,5,0,122
0.73,1271,13,125,6,0,71
0.04,495,6,0,28,0,101
0.03,153,4,0,3,0,21
0.04,563,4,0,11,0,7
0.26,688,9,0,21,0,128
0.02,325,5,18,2,0,28
0.59,1361,26,0,32,0,100
0.04,261,6,0,12,0,7
0.04,220,5,0,7,0,65
0.09,372,7,42,3,0,90
0.05,810,11,0,16,0,24
0.5,3609,43,707,6,0,126
0.01,109,1,0,4,0,1
0.06,115,1,0,4,0,1
0.01,270,3,28,3,0,64
0.01,91,1,0,4,0,1
0.06,86,1,0,4,0,1
0.1,575,7,54,3,0,44
0.87,1382,43,0,30,0,115
0.03,517,9,42,6,0,113
0.89,1977,52,65,9,0,122
0.01,67,2,0,3,0,49
0.14,460,9,48,3,0,24
0.7,1435,10,297,7,0,72
0.41,3375,44,0,26,0,107
0.86,1469,27,0,32,0,124
0.83,2151,49,0,34,0,125
0.01,184,5,0,8,0,137
0.27,266,4,0,5,0,32
0.02,47,1,0,2,0,2
0.26,439,4,0,6,0,77
0.01,61,1,0,4,0,2
0.02,220,2,21,2,0,27
0.21,705,7,0,4,0,41
0.09,418,1,0,6,0,1
0.06,263,4,18,3,0,62
0.91,1416,18,0,33,0,112
0.53,1561,8,170,6,0,51
0.67,306,3,0,7,0,50
0.02,237,3,0,5,0,8
0.99,803,31,0,13,0,115
0.05,664,6,87,3,0,15
0.14,256,5,28,2,0,64
0.01,253,2,0,3,0,2
0.26,785,5,0,23,0,98
0.02,267,2,18,2,0,80
0.05,193,3,0,9,0,3
0.03,375,7,0,4,0,105
0.04,161,3,0,3,0,18
0.78,1300,17,94,7,0,123
0.07,763,11,0,14,0,84
0.38,3061,24,442,10,0,126
0.74,1384,13,0,32,0,105
0.11,3037,37,0,12,0,129
0.02,55,2,9,2,0,25
0.65,2483,16,632,10,0,119
0.02,304,3,0,5,0,111
0.04,105,2,0,3,0,15
0.05,366,6,56,2,0,58
0.01,140,2,0,3,0,3
0.02,47,3,0,4,0,35
0.02,270,4,28,2,0,27
0.81,1215,32,0,32,0,85
0.05,118,4,0,8,0,9
0.13,448,8,57,3,0,40
0.04,415,3,0,11,0,4
0.02,296,6,50,2,0,44
0.05,615,22,0,16,1,54
0.87,1195,7,0,31,0,97
0.18,539,6,0,11,0,38
0.72,1370,12,0,31,0,113
0.22,374,4,0,6,0,38
0.21,396,4,0,6,0,35
0.03,357,8,0,11,0,34
0.04,586,5,0,27,0,13
0.03,263,11,0,4,0,83
0.72,894,22,0,28,0,101
0.04,358,8,28,2,1,39
0.84,1766,10,0,31,0,107
0.01,257,6,0,4,0,12
0.06,679,4,94,2,0,79
0.97,1821,25,0,33,0,37
0.02,1254,23,300,5,0,58
0.02,287,7,46,2,0,30
0.03,125,1,0,5,0,1
0.01,67,1,0,2,0,1
0.08,305,2,0,14,0,2
0.19,546,1,0,9,0,1
0.99,350,11,0,11,0,112
0.25,1668,11,120,7,0,114
0.01,97,5,0,4,0,22
0.02,45,1,0,2,0,2
0.48,2784,18,361,7,0,103
0.03,407,8,36,2,0,48
0.04,1312,23,0,5,0,60
0.09,383,11,71,2,0,30
0.61,848,9,0,16,0,110
0.22,6819,48,0,23,0,72
0.09,283,2,14,2,0,37
0.03,630,18,0,9,0,135
0.03,586,18,0,4,0,135
0.75,110,2,0,2,0,16
0.53,333,4,0,7,0,34
0.88,719,4,0,31,0,95
0.87,1078,10,0,32,0,96
0.12,1078,26,0,31,0,135
1,1202,8,0,25,0,58
0.05,131,1,0,4,0,1
1,405,17,0,8,0,116
0.08,1124,9,136,6,0,17
0.05,509,5,0,18,0,5
0.01,153,2,0,3,0,2
0.52,1338,7,0,26,0,97
0.08,818,11,0,17,0,65
0.06,313,6,0,4,0,101
0.04,1039,28,0,28,0,89
0.17,1089,5,99,3,0,71
0.03,28,1,0,2,0,1
0.01,158,2,0,3,0,3
0.06,918,10,0,19,0,11
0.91,1350,14,0,32,0,95
0.03,536,8,0,11,0,91
0.04,508,9,0,10,0,93
0.05,289,6,0,10,0,35
0.7,1405,16,0,32,0,55
0.02,383,8,0,10,0,35
0.03,499,28,0,27,0,56
0.83,1931,42,0,31,0,73
0.05,169,3,0,14,0,18
0.06,754,8,0,8,0,27
0.88,1387,28,0,10,0,98
0.88,1106,11,0,33,0,97
0.12,797,9,127,3,0,67
0.12,681,8,9,5,0,118
0.04,333,5,0,4,0,81
0.01,304,5,0,4,0,56
0.53,1987,15,348,5,0,65
0.12,541,5,33,2,0,120
0.44,1164,16,60,8,0,84
0.86,713,31,0,19,0,120
0.68,4187,65,0,27,0,132
0.25,1430,27,0,29,0,65
0.04,313,5,0,10,0,31
0.05,313,7,0,8,0,99
0.05,515,10,0,16,0,96
0.02,396,4,18,2,0,23
0.63,911,10,0,12,0,119
0.54,1550,10,0,33,0,62
0.11,552,13,28,5,0,130
0.67,1208,28,185,9,0,107
0.01,294,13,0,4,0,19
0.06,619,10,92,2,0,60
0.18,589,5,67,3,0,14
0.33,1020,12,0,31,0,102
0.06,473,7,7,3,0,114
0.01,587,2,0,10,0,4
0.04,441,5,0,10,0,13
0.03,840,20,0,6,0,118
0.05,340,5,30,2,0,21
0.05,146,3,0,5,0,114
0.81,839,11,0,14,0,109
0.9,743,6,0,28,0,101
0.07,464,6,72,3,0,31
0.07,452,7,0,19,0,10
0.44,1526,12,177,6,0,103
0.03,599,14,0,14,5,90
0.25,2566,48,0,11,0,61
0.05,73,1,0,5,0,1
0.04,1009,13,99,6,0,77
0.87,1640,28,0,31,0,93
0.36,968,26,110,3,0,79
0.8,1595,29,0,28,1,108
0.06,640,5,48,3,0,36
0.86,1395,17,136,7,0,115
0.01,189,7,0,3,0,7
0.23,532,3,1,3,0,4
0.05,587,8,0,14,0,114
0.09,200,9,0,14,0,41
0.05,53,1,0,2,0,2
0.08,227,3,4,3,0,21
1,274,4,0,6,0,116
0.02,66,4,6,2,0,36
0.39,732,8,119,3,0,84
0.06,466,4,0,7,0,50
0.02,450,5,57,2,0,23
0.01,58,1,0,3,0,1
0.02,481,7,66,3,0,28
0.02,200,2,10,2,0,17
0.04,320,3,0,15,0,17
0.75,2269,42,286,8,0,106
0.31,496,6,1,6,0,22
0.06,636,8,0,16,0,89
0.05,397,5,0,11,0,11
0.04,278,3,30,2,0,31
0.02,251,4,13,2,0,21
0.74,1516,29,0,32,0,104
0.03,57,1,0,2,0,1
0.3,1910,12,336,3,0,36
0.45,1336,7,51,9,0,59
0.02,235,5,29,2,0,30
0.04,194,2,0,5,0,2
0.07,208,3,22,2,0,24
0.01,286,13,0,3,0,20
0.12,274,3,32,3,0,20
0.25,433,2,0,7,0,92
0.04,279,4,0,11,0,46
0.01,103,1,0,1,0,1
0.07,610,19,0,14,0,106
0.18,1049,9,0,7,0,31
0.6,900,17,0,20,0,93
0.02,147,3,5,2,0,21
0.91,1231,25,0,33,0,107
0.01,107,2,0,2,0,42
0.8,1417,15,49,10,0,111
0.06,1239,20,0,22,0,99
0.06,379,2,29,3,0,19
0.07,627,8,0,28,0,38
0.77,1039,7,86,7,0,93
0.15,892,8,0,23,0,91
0.15,515,5,29,3,1,21
0.58,3742,37,274,11,0,115
0.05,313,7,18,2,0,32
0.34,1261,16,544,6,0,112
0.13,442,8,11,3,0,40
0.03,166,5,0,5,0,100
0.03,466,12,38,2,0,35
0.05,423,10,69,2,0,110
0.33,2286,41,0,12,0,114
0.94,1411,25,0,32,0,70
0.1,985,19,264,3,0,69
0.77,2623,23,517,9,0,76
0.04,417,3,37,2,0,20
0.01,85,5,0,5,0,80
0.01,37,2,0,3,0,2
0.06,343,6,26,4,0,38
0.06,512,9,42,3,0,60
0.39,2551,40,218,7,0,118
0.15,1159,6,0,24,0,11
0.01,206,7,0,5,0,110
0.4,1492,18,155,6,0,59
0.05,317,4,0,7,1,35
0.91,1341,9,0,32,0,106
0.2,433,6,45,3,0,87
0.05,314,6,28,2,0,25
0.02,174,4,0,4,0,4
0.84,3453,23,558,9,0,115
0.03,197,5,0,5,0,14
0.02,334,7,55,3,0,67
0.04,627,11,157,2,0,30
0.94,456,7,0,12,0,99
0.59,1561,34,0,32,0,92
0.56,680,9,0,7,0,63
0.81,1783,16,0,32,0,96
0.02,249,8,0,5,0,19
0.82,2491,45,0,32,0,110
0.3,1179,16,50,7,0,49
0.03,264,4,33,2,0,21
0.81,1228,17,0,25,0,90
0.39,1332,8,21,9,0,77
0.03,387,9,0,9,0,44
0.51,338,7,0,8,0,33
0.36,1562,13,75,6,0,53
0.69,1147,12,0,32,0,93
0.49,2070,15,127,5,0,55
0.76,2099,24,348,9,0,93
0.18,120,2,0,5,0,4
0.04,203,4,0,5,0,4
0.1,558,14,21,3,0,50
0.11,397,3,12,3,0,18
0.05,1383,17,148,4,0,70
0.8,2109,37,90,10,0,116
0.04,685,10,32,5,0,89
0.05,216,6,0,9,0,48
0.04,522,14,0,10,0,60
0.02,212,3,6,2,0,73
0.26,591,6,0,13,0,1
0.55,2005,10,60,10,0,107
0.66,2319,26,416,9,0,111
0.61,558,9,0,17,1,127
0.83,973,16,50,7,0,117
0.05,188,3,19,2,0,48
0.23,890,9,71,3,0,29
0.07,110,2,0,3,0,7
0.02,41,1,0,1,0,1
0.01,332,4,0,12,0,40
0.05,325,4,0,3,0,6
0.04,296,3,0,6,0,7
0.17,1861,17,269,4,0,125
0.23,950,4,2,7,0,26
0.72,1056,17,0,33,0,106
0.83,2923,32,632,6,0,113
0.67,1536,16,0,34,0,77
0.2,2840,29,0,14,0,102
0.04,209,3,0,10,0,9
0.16,546,10,84,3,0,37
0.04,195,2,0,5,0,2
0.29,723,10,56,3,0,80
0.26,1702,7,107,4,0,42
0.03,273,2,0,7,0,2
0.87,1995,23,120,8,0,128
0.01,270,4,0,5,0,11
1,478,6,0,10,0,63
0.03,383,3,43,3,0,25
0.02,241,4,21,2,0,22
0.01,93,3,0,4,0,1
0.01,216,7,0,3,0,19
0.09,890,8,162,3,0,33
0.02,199,2,8,3,0,27
0.05,243,2,27,2,0,15
0.08,485,1,0,8,0,1
0.78,1479,33,0,31,0,107
0.87,1377,22,0,32,0,84
0.14,802,10,82,6,0,106
0.06,695,8,0,14,2,34
0.05,168,8,0,4,0,19
0.67,2499,77,0,33,0,121
0.12,1370,18,203,4,0,41
0.16,1856,21,229,7,0,98
0.35,402,5,0,6,0,53
0.14,831,11,142,2,1,114
0.01,176,2,0,3,0,5
0.04,241,10,0,8,1,26
0.11,2608,25,0,16,0,69
0.03,289,4,0,3,0,127
0.05,298,10,28,3,0,38
0.03,892,6,122,2,0,26
0.05,316,4,28,2,0,18
0.79,2450,11,231,8,0,80
0.89,1088,36,57,7,0,115
0.67,3201,24,0,26,0,108
0.77,1255,31,10,9,0,94
0.03,95,3,7,1,0,19
0.33,4805,71,0,34,0,109
0.93,1041,31,0,33,1,92
0.72,1377,13,0,32,0,88
0.41,1156,9,0,6,0,31
0.02,300,11,43,2,0,97
0.02,101,1,0,4,0,1
0.41,2501,15,499,4,0,45
0.88,1528,28,0,33,0,110
0.25,3640,14,143,6,0,107
0.03,646,38,0,28,0,102
0.18,1269,5,117,6,0,50
0.01,98,4,0,4,0,33
0.74,1589,25,0,31,0,59
0.13,625,5,99,3,0,18
0.81,3495,33,0,26,0,83
0.01,57,3,0,5,0,80
0.1,997,10,350,3,0,119
0.33,1506,19,183,11,0,121
0.23,1455,15,85,4,0,50
0.03,504,7,96,2,0,58
0.06,451,5,0,13,0,15
0.9,1541,21,0,31,0,90
0.01,290,4,0,3,0,11
0.31,397,4,0,7,0,26
0.32,903,10,131,3,0,38
0.25,1055,3,45,4,0,103
0.31,562,7,15,3,0,34
0.23,1014,5,45,3,0,39
0.02,255,6,0,4,0,40
0.04,162,2,10,2,0,45
0.79,1518,31,0,32,0,59
0.05,611,5,40,3,0,16
0.77,2326,20,0,31,0,49
0.51,2206,45,252,7,0,96
0.01,146,3,0,7,0,35
0.84,2676,40,809,9,0,106
0.79,4809,44,870,10,0,119
0.04,325,3,0,4,0,2
0.02,254,3,11,3,0,42
0.13,602,12,0,7,0,60
0.01,548,3,22,3,0,18
0.1,153,1,3,2,0,1
0.04,235,4,0,8,0,11
0.02,144,3,11,2,0,16
0.04,31,1,0,2,0,1
0.12,426,3,0,5,0,36
0.74,1419,11,0,31,0,100
0.86,310,4,0,8,0,90
0.04,326,11,44,3,0,90
0.02,269,6,31,3,0,64
0.03,558,18,0,11,0,37
0.05,428,9,73,2,0,28
0.15,677,10,79,4,0,42
0.09,505,9,0,5,0,21
0.1,607,8,71,2,0,37
0.03,150,6,0,7,0,30
0.33,718,4,92,3,0,28
0.04,192,2,0,3,0,2
0.45,1956,21,163,6,0,91
0.28,1076,11,186,5,0,40
0.19,441,4,0,7,0,27
0.75,1584,7,131,8,0,92
0.08,366,9,0,6,0,40
0.06,323,9,0,12,0,12
0.12,301,3,37,3,0,104
0.7,1062,17,0,31,0,104
0.88,985,14,12,8,0,102
0.05,93,4,12,2,0,22
0.83,1976,13,317,8,0,106
0.02,490,6,70,3,0,23
0.03,216,5,0,7,0,35
0.01,307,6,0,3,0,108
0.36,1105,10,158,3,0,31
0.01,67,4,0,2,0,7
0.83,2979,24,184,11,0,112
0.7,1892,29,0,34,0,109
0.21,1496,23,57,11,0,109
0.08,679,16,146,4,0,64
0.02,309,7,38,3,0,115
0.03,202,5,0,4,0,86
0.21,1953,16,0,6,0,46
0.03,483,7,0,6,0,16
0.88,1026,4,0,24,0,88
0.44,1715,15,127,9,0,104
0.05,196,6,0,8,0,60
0.02,241,1,0,7,0,1
0.22,626,5,63,3,0,38
0.83,1124,32,29,11,0,111
0.07,675,9,0,8,0,32
0.8,3185,22,569,8,0,79
0.2,1057,23,0,34,0,110
0.01,31,1,0,2,0,1
0.03,33,1,0,2,0,1
0.92,904,10,0,29,0,120
0.01,61,1,0,2,0,1
0.81,2716,99,538,8,0,103
0.03,296,3,56,2,0,11
0.02,709,9,124,4,0,35
0.01,263,4,0,7,0,5
0.31,397,2,0,11,0,8
0.45,996,15,74,3,0,45
0.9,1141,31,0,33,0,101
0.06,424,4,63,2,0,22
0.94,2029,28,0,32,0,60
0.13,248,2,0,7,0,4
0.53,1962,24,0,21,0,124
0.03,440,16,0,3,0,86
0.15,541,11,28,3,0,38
0.36,1230,22,205,5,0,89
0.26,361,5,0,6,0,24
0.08,504,10,0,12,0,45
0.94,272,10,0,7,0,72
0.8,2067,51,0,26,0,87
0.05,139,4,26,4,0,87
0.03,254,2,4,2,0,10
0.07,756,4,24,3,0,12
0.02,39,1,0,1,0,1
0.03,197,2,0,4,0,2
0.85,2103,26,145,9,0,71
